ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
234,-7.48409090909091,2.1957305669784546,1.3857021446615745,730.5329330957735,3.527137393679085
236,-6.450000000000002,0.9722771483939139,1.5968905686163613,335.3303880017225,3.192478466672607
237,-9.704651162790698,2.9554771184921265,1.0387886663831898,192.9951576803325,4.360216318552659
240,-6.864705882352941,1.164066061377525,1.6227814320474359,393.40829223731595,6.638895377624945
241,-7.897297297297295,1.8063319027423859,1.4913631073371736,775.8827226433923,4.612549012470067
243,-7.595348837209301,1.2219823747873306,1.6254547384778677,607.8404241692583,3.3648330329887814
244,-8.095454545454542,2.711081624031067,1.0845854181759123,533.0921542949195,3.504234675916313
245,-7.355813953488371,0.1751780016347765,1.5919067843262313,106.12429771325972,3.7322096503781776
246,-7.044186046511629,1.2933278623968363,1.627870306983552,815.9107420957326,3.069654279278217
248,-6.254545454545456,2.3503019511699677,1.4215916088268399,711.0599235835821,3.648827254570873
249,-7.8674418604651155,2.972696363925934,1.0780122818948135,416.7277748175878,3.9022299401081386
250,-6.134090909090909,2.447209417819977,1.2963933705550437,666.9000551791731,4.051566517686753
251,-4.127272727272728,2.056262195110321,1.9468327071837916,243.94601646387576,2.6417301654646135
253,-7.1243243243243235,2.5232990384101868,1.1404975960468509,636.696500080496,4.1920669088728735
254,-7.189473684210526,2.3856056928634644,1.158582788318074,729.3769917542297,4.320895967538854
256,-7.645454545454541,2.5314854979515076,1.0845854181759123,622.8990124554242,3.5852829377019733
257,-7.09772727272727,2.2139021158218384,1.0283486451137565,387.8103987007071,3.7826493334570603
258,-7.665909090909091,1.1179320961236954,1.7042486878103507,399.41320398560936,3.621443314859208
259,-5.890909090909091,1.1033330485224724,1.627870306983552,602.564188238505,2.1948181172954464
260,-5.656818181818182,1.6044849008321762,1.5665554263938537,458.2945527579573,3.234384762635839
261,-7.3522727272727275,0.2773389220237731,1.6598970234155663,143.2964971024014,2.789522739062118
262,-7.6750000000000025,0.18313156440854061,1.5919067843262313,106.03950192136018,2.920461994234559
263,-7.602272727272723,0.18251759838312848,1.5919067843262313,102.97501369264218,2.8691742471013555
264,-7.556818181818184,0.49343425780534733,1.751203690443968,240.59876656954555,3.006227936811254
265,-6.986363636363635,1.5683608651161194,1.5385622241979648,499.9988190712846,3.9179969882877863
266,-7.53488372093023,1.8584916293621063,1.3880981134893764,879.3101151877738,3.7465115482826046
268,-7.29767441860465,2.948287010192871,1.0870931077894186,451.6763777487646,3.916663340691129
269,-6.7340909090909085,1.0626500584185123,1.6849585296757938,155.270241158221,3.3328900294062147
270,-7.254545454545454,0.0033355684281558625,1.5390992836156174,93.19882737199224,3.135814718557876
271,-7.788636363636365,1.0686601102352142,1.7492576216681464,582.6884766240782,3.3157546350625444
272,-7.729545454545454,2.8903263211250305,1.0845854181759123,473.42726352141665,3.8529980452039565
273,-8.211363636363641,1.9049756824970245,1.210916507511885,512.1330889812403,3.9934931376811846
274,-6.827906976744186,2.2860442399978638,1.020306772999846,282.1330507077517,3.6586458628040748
275,-8.190909090909091,2.848832666873932,1.0727362188801308,440.14940189824375,3.9089837957775653
276,-6.175,0.1575157102197407,1.668505417770508,125.3768159766748,3.7813563147369753
279,-6.004651162790697,0.9337551631033421,1.6266187279999187,423.14581589222945,2.782322899455008
280,-7.207894736842106,0.9743918254971503,1.6266187279999187,398.2986928144289,6.603787017288516
281,-8.553658536585365,2.5592707991600037,1.0845854181759123,512.985415610291,3.7887940057077194
283,-6.0090909090909115,1.1450056284666061,1.5968905686163613,559.6803765102497,2.9674513429559184
284,-6.602272727272726,1.624675951898098,1.5306187191132459,747.3901543788611,2.3067296591636524
287,-8.045454545454549,1.5275042057037354,1.527894177290042,715.5024664542874,3.3136210987126415
288,-6.827272727272728,2.1517196595668793,1.4911312975384172,639.2414983140097,3.7103364280706304
289,-9.25813953488372,1.762077048420906,1.4487165671701874,398.3804726663856,3.9791381697586923
